# Created make check_names.py to find unit_config_names
#   that do not have matching names in names.json
#   names.json - Created by make_names_list.py from game data
# Edited by hand to add in missing actors, se
#  - $name to reference an existing key
#  - raw string to set a value
# Comments are #
DgnObj_Zonau_A_02, 
DgnObj_Zonau_A_03, 
DgnObj_Zonau_A_06, 
DgnObj_Zonau_A_09, 
DgnObj_Zonau_A_09_Far, 
DgnObj_Zonau_A_11, 
DgnObj_Zonau_A_18, 
DgnObj_Zonau_A_18_Far, 
DgnObj_Zonau_A_25, 
DgnObj_Zonau_A_26, 
DgnObj_Zonau_A_27, 
DgnObj_Zonau_A_29, 
DgnObj_Zonau_A_30, 
DgnObj_Zonau_A_31, 
DgnObj_Zonau_A_33, 
DgnObj_Zonau_A_36, 
DgnObj_Zonau_A_36_Far, 
DgnObj_Zonau_A_38, 
DgnObj_Zonau_A_38_Far, 
DgnObj_Zonau_A_39, 
DgnObj_Zonau_A_40, 
DgnObj_Zonau_A_41, 
DgnObj_Zonau_A_42, 
DgnObj_Zonau_A_43, 
DgnObj_Zonau_A_45, 
DgnObj_Zonau_A_47, 
DgnObj_Zonau_A_47_Far, 
DgnObj_Zonau_A_50, 
DgnObj_Zonau_A_51, 
DgnObj_Zonau_A_53, 
DgnObj_Zonau_A_53_Far, 
DgnObj_Zonau_A_56, 
DgnObj_Zonau_A_60, 
DgnObj_Zonau_A_64, 
DgnObj_Zonau_A_65, 
DgnObj_Zonau_A_69, 
DgnObj_Zonau_A_70, 
DgnObj_Zonau_A_73, 
DgnObj_Zonau_A_74, 
DgnObj_Zonau_A_75, 
DgnObj_Zonau_A_77, 
DgnObj_Zonau_A_78, 
DgnObj_Zonau_CraftBase_A_01, 
DgnObj_Zonau_CraftBase_A_02, 
DgnObj_Zonau_Fan_A_01, 
DgnObj_Zonau_Fan_A_02, 
DgnObj_Zonau_LavaFall_A_01, 
DgnObj_Zonau_LavaFall_A_02, 
DgnObj_Zonau_RaiseDoor_A_01, 
DgnObj_Zonau_RaiseDoor_Block_A_01, 
DgnObj_Zonau_Road_A_01, 
DgnObj_Zonau_Road_A_02, 
DgnObj_Zonau_Road_A_03, 
DgnObj_Zonau_Shutter_A_01, 
DgnObj_Zonau_Shutter_A_02, 
DgnObj_Zonau_Shutter_A_03, 
DgnObj_Zonau_Shutter_A_04, 
DgnObj_Zonau_Shutter_A_05, 
DgnObj_Zonau_Shutter_A_06, 
DgnObj_Zonau_SliderBox_A_01, 
DgnObj_Zonau_SliderBox_A_02, 
DgnObj_Zonau_TreeRoot_A_01, 
DgnObj_Zonau_TreeRoot_A_01_Far, 
DgnObj_Zonau_TreeRoot_A_02, 
DgnObj_Zonau_TreeRoot_A_02_Far, 
DgnObj_Zonau_TreeRoot_A_05, 
DgnObj_Zonau_WaterFallBottom_A_01, 
DgnObj_Zonau_WaterFallBottom_A_01_Far, 
DgnObj_Zonau_WaterFall_A_01, 
DgnObj_Zonau_WaterFall_A_01_Far, 
DgnObj_Zonau_WaterFall_A_02, 
DgnObj_Zonau_WaterFall_A_02_Far, 
Dm_FldObj_GanonCastle_Bese_01, 
Dm_Obj_Kohga_Plane, 
Dm_Obj_Kohga_Rocket, 
Dm_SkyObj_StoneLantern_A_01, 
DongoLocater, 
DongoLocatorFirst, 
DongoManager, 
Dragonfly, 
DrillingAreaBox, 
DrillingAreaCylinder, 
DrillingAreaSphere, 
DummyHorse, 
DungeonPit, 
DustArea, 
EastAkkalaHatago_PhotographTarget, 
EavesdroppingAttentionActor, 
EditParts_0004, 
EditParts_0013, 
EditParts_0015, 
EditParts_0016, 
EditParts_DeathMtHardLavaBoss_0000, 
EditParts_EnemyBaseFortress_0000, 
EditParts_EnemyBaseFortress_0001, 
EditParts_EnemyBaseFortress_0002, 
EditParts_EnemyBaseFortress_0003, 
EditParts_EnemyBaseFortress_0004, 
EditParts_GerudoDesert_0000, 
Ef_CloudPlacementArea_01, 
Ef_CloudPlacementArea_02, 
Ef_CloudPlacementArea_03, 
Ef_CloudPlacementArea_04, 
Ef_CloudRestrictedArea_01, 
Ef_CloudRestrictedArea_02, 
Ef_CloudRestrictedArea_03, 
Ef_CloudRestrictedArea_04, 
Ef_Cloud_Single_01, 
Ef_Cloud_Single_02, 
Ef_SeaOfClouds_MiddleFirstIsland, 
Ef_SeaOfClouds_UnderFirstIsland, 
Ef_SeaOfClouds_UnderFirstIsland_Hole, 
EftLoc_AncientCivilLabo_ChimneySmoke, 
EftLoc_AncientFacilityAltar_LightPillar, 
EftLoc_AssassinSenior_FieldBarrier, 
EftLoc_Blast_Furnace_Smoke, 
EftLoc_CookSet_Smoke_InWell, 
EftLoc_DrakeNestCloud_Far, 
EftLoc_Enemy_Sign_Bird, 
EftLoc_FirstIsland_MiniChallenge_LightPillar, 
EftLoc_GoddestStatue_Field_LightPillar, 
EftLoc_GoddestStatue_Sky_LightPillar, 
EftLoc_GoronTable_Steam_00, 
EftLoc_Goron_Steam_HotSpring_01, 
EftLoc_HoleWhirlingWaves_LightPillar, 
EftLoc_HotWater_Steam_CaveHebura, 
EftLoc_LostForest_BlackMist, 
EftLoc_LostForest_BlackMist_UnderGround, 
EftLoc_LostForest_WhiteMist_UnderGround, 
EftLoc_MiasmaAppearace_00, 
EftLoc_MiasmaAppearace_01, 
EftLoc_MiasmaAppearance_02, 
EftLoc_MiasmaAppearance_03, 
EftLoc_MiasmaAppearance_05, 
EftLoc_MiasmaAppearance_06, 
EftLoc_MiasmaAppearance_07, 
EftLoc_MiasmaAppearance_08, 
EftLoc_MiasmaAppearance_09, 
EftLoc_MiasmaAppearance_10, 
EftLoc_MiasmaAppearance_11, 
EftLoc_MiasmaAppearance_12, 
EftLoc_MiasmaAppearance_13, 
EftLoc_MiasmaAppearance_14, 
EftLoc_MiasmaAppearance_15, 
EftLoc_MiasmaAppearance_16, 
EftLoc_MiasmaAppearance_17, 
EftLoc_Obj_WaterFallBottom_A_Splash, 
EftLoc_Obj_WaterFall_A_TopSplash, 
EftLoc_Raimei_WaterFall_Splash, 
EftLoc_SeaOfClouds_HeburaMountain, 
EftLoc_SludgeSplash_01, 
EftLoc_SludgeSplash_02, 
EftLoc_StableHostel_Effect, 
EftLoc_ThuderCloud_DragonHead, 
EftLoc_ThuderCloud_Hide_DragonHead, 
EftLoc_WaterFallBottomLanayru_A_S, 
EftLoc_WellMouth_FireSpark, 
EftObj_Altar_Attention_00, 
EightHeroStatues_PhotographTarget, 
ElectricGenerator, 
EmitNoiseActor, 
EnemyLookTag, 
EnemyLookTag_Noise, 
EnemyLookoutArea, 
EnemyNestAnchor, 
EnemyNoticeArea, 
EnemyNoticeTag, 
Enemy_Army_Manager_005_Uncleared, 
Enemy_Army_Manager_007, 
Enemy_Army_Manager_105, 
Enemy_Army_Manager_107, 
Enemy_Army_Manager_108, 
Enemy_Army_Manager_110, 
Enemy_Army_Manager_111, 
Enemy_Army_Manager_112, 
Enemy_Army_Manager_113, 
Enemy_Army_Manager_115, 
Enemy_Army_Manager_116, 
Enemy_Army_Manager_117, 
Enemy_Army_Manager_118, 
Enemy_Army_Manager_119, 
Enemy_Army_Manager_120, 
Enemy_Army_Manager_121, 
Enemy_Army_Manager_122, 
Enemy_Army_Manager_123, 
Enemy_Assassin_Junior_GateKeeper, $Enemy_Assassin_Junior
Enemy_Assassin_Junior_Rider, $Enemy_Assassin_Junior
Enemy_Assassin_Junior_Rider_Bow, $Enemy_Assassin_Junior
Enemy_Assassin_Middle_Gatekeeper, $Enemy_Assassin_Middle
Enemy_Assassin_Shooter_Junior, $Enemy_Assassin_Junior
Enemy_Bokoblin_Armor_Dark, $Enemy_Bokoblin_Dark
Enemy_Bokoblin_Armor_Junior, $Enemy_Bokoblin_Junior
Enemy_Bokoblin_Armor_Middle, $Enemy_Bokoblin_Middle
Enemy_Bokoblin_Armor_Senior, $Enemy_Bokoblin_Senior
Enemy_Bokoblin_Bone_Junior_AllDay, $Enemy_Bokoblin_Bone_Junior
Enemy_Bokoblin_Bone_Junior_AllDay_AlwaysRespawn, $Enemy_Bokoblin_Bone_Junior
Enemy_Bokoblin_Boss_Senior_NoOrder, $Enemy_Bokoblin_Boss_Middle
Enemy_Bokoblin_Guard_Junior, $Enemy_Bokoblin_Junior
Enemy_Bokoblin_Guard_Junior_Ambush, $Enemy_Bokoblin_Junior
Enemy_Bokoblin_Guard_Junior_Cliff, $Enemy_Bokoblin_Junior
Enemy_Bokoblin_Guard_Junior_Golem_Fort, $Enemy_Bokoblin_Junior
Enemy_Bokoblin_Guard_Junior_TreeHouseTop, $Enemy_Bokoblin_Junior
Enemy_Bokoblin_Guard_Middle, $Enemy_Bokoblin_Middle
Enemy_Bokoblin_Guard_Middle_Ambush, $Enemy_Bokoblin_Middle
Enemy_Bokoblin_Guard_Middle_Cliff, $Enemy_Bokoblin_Middle
Enemy_Bokoblin_Guard_Middle_TreeHouseTop, $Enemy_Bokoblin_Middle
Enemy_Bokoblin_NoSleep_Junior, $Enemy_Bokoblin_Junior
Enemy_Bokoblin_Sniper_Junior, $Enemy_Bokoblin_Junior
Enemy_CaveMaster_Middle, $Enemy_CaveMaster_000
Enemy_CaveMaster_Senior, $Enemy_CaveMaster_000
Enemy_Chuchu_Electric_Middle, $Enemy_Chuchu_Electric_Junior
Enemy_Chuchu_Electric_Senior, $Enemy_Chuchu_Electric_Junior
Enemy_Chuchu_Fire_Middle, $Enemy_Chuchu_Fire_Junior
Enemy_Chuchu_Fire_Senior, $Enemy_Chuchu_Fire_Junior
Enemy_Chuchu_Ice_Middle, $Enemy_Chuchu_Ice_Junior
Enemy_Chuchu_Ice_Senior, $Enemy_Chuchu_Ice_Junior
Enemy_Chuchu_Middle, $Enemy_Chuchu_Junior
Enemy_Chuchu_Senior, $Enemy_Chuchu_Junior
Enemy_DungeonBoss_Gerudo_Uncleared, $Enemy_DungeonBoss_Gerudo
Enemy_DungeonBoss_Gerudo_Underground, $Enemy_DungeonBoss_Gerudo
Enemy_DungeonBoss_Goron_Uncleared, $Enemy_DungeonBoss_Goron
Enemy_DungeonBoss_Goron_Underground, $Enemy_DungeonBoss_Goron
Enemy_DungeonBoss_Rito_Uncleared, $Enemy_DungeonBoss_Rito
Enemy_DungeonBoss_Rito_Underground, $Enemy_DungeonBoss_Rito
Enemy_DungeonBoss_Zonau_Uncleared, $Enemy_DungeonBoss_Zonau
Enemy_DungeonBoss_Zora_Uncleared, $Enemy_DungeonBoss_Zora
Enemy_DungeonBoss_Zora_Underground, $Enemy_DungeonBoss_Zora
Enemy_Giant_Bone_AllDay, $Enemy_Giant_Bone
Enemy_Giant_Junior_KeyCrystal, $Enemy_Giant_Junior
Enemy_Golem_Fire_KeyCrystal, $Enemy_Golem_Fire
Enemy_Golem_Fort_A_Wander, $Enemy_Golem_Fort_A
Enemy_Golem_Ice_KeyCrystal, $Enemy_Golem_Ice
Enemy_Golem_Junior_KeyCrystal, $Enemy_Golem_Junior
Enemy_Horablin_Guard_Junior, $Enemy_Horablin_Junior
Enemy_Horablin_Guard_Middle, $Enemy_Horablin_Middle
Enemy_Keese_AllDay, $Enemy_Keese
Enemy_Keese_Electric_AllDay, $Enemy_Keese_Electric
Enemy_Keese_Fire_AllDay, $Enemy_Keese_Fire
Enemy_Keese_Ice_AllDay, $Enemy_Keese_Ice
Enemy_Keese_Swarm_Cave, Keese Swarm
Enemy_Kohga_Golem, 
Enemy_Kohga_GolemRider, 
Enemy_LikeLike_Crack_RagdollShort, $Enemy_LikeLike_Crack
Enemy_LikeLike_Electric_RagdollShort, $Enemy_LikeLike_Electric
Enemy_LikeLike_Fire_RagdollShort, $Enemy_LikeLike_Fire
Enemy_LikeLike_Ice_RagdollShort, $Enemy_LikeLike_Ice
Enemy_LikeLike_Plane_RagdollShort, $Enemy_LikeLike_Plane
Enemy_Lizalfos_Fire_GerudoCanyon, $Enemy_Lizalfos_Fire
Enemy_Lizalfos_Fire_GerudoCanyon_PopUp, $Enemy_Lizalfos_Fire
Enemy_Lizalfos_Guard_Junior, $Enemy_Lizalfos_Junior
Enemy_Lizalfos_Guard_Junior_LongVisibility, $Enemy_Lizalfos_Junior
Enemy_Lizalfos_Guard_Middle, $Enemy_Lizalfos_Middle
Enemy_Lizalfos_Guard_Middle_LongVisibility, $Enemy_Lizalfos_Middle
Enemy_Lizalfos_Ice_GerudoCanyon, $Enemy_Lizalfos_Ice
Enemy_Lizalfos_Ice_GerudoCanyon_Popup, $Enemy_Lizalfos_Ice
Enemy_Lynel_Boss, 
Enemy_Lynel_Boss_Dark, 
Enemy_Lynel_Boss_Middle, 
Enemy_Lynel_Boss_Senior, 
Enemy_Moriblin_Bone_Junior_AllDay, $Enemy_Moriblin_Bone_Junior
Enemy_Moriblin_Bone_Junior_AllDay_AlwaysRespawn, $Enemy_Moriblin_Bone_Junior
Enemy_Moriblin_Junior_LongSight, $Enemy_Moriblin_Junior
Enemy_Moriblin_Junior_Lookout_Cliff, $Enemy_Moriblin_Junior
Enemy_Toby_Junior_Sky, $Enemy_Toby_Junior
Enemy_Treant_Bee_Dummy, 
Enemy_Treant_Broadleaf_Dummy, $Enemy_Treant_Broadleaf
Enemy_Treant_D_Dummy, 
Enemy_Treant_E_Dummy, 
Enemy_Zombie_Junior_Defense, $Enemy_Zombie_Junior
Enemy_Zonau_BlockMaster_Junior_Beginning, $Enemy_Zonau_BlockMaster_Junior
Enemy_Zonau_Robot_Junior_Beginning, $Enemy_Zonau_Robot_Junior
Enemy_Zonau_Robot_Junior_Lookout, $Enemy_Zonau_Robot_Junior
Enemy_Zonau_Robot_Junior_Lookout_Mile, $Enemy_Zonau_Robot_Junior
Enemy_Zonau_Robot_Middle_Lookout, $Enemy_Zonau_Robot_Middle
Energy_Material_02, Crystallized Charge
EventRequestActor, 
FX_CliffWhiteWaterFall_01, 
FX_CliffWhiteWaterFall_01_Far, 
FidObj_SecretBase_TorchStand_A_01, 
FieldObj_WarpPoint_A_01, 
FigureCreateActor, 
FigureDeleteArea, 
FireObserverTag, 
FireWood, Wood
FireWoodDie, 
FireWoodLong, 
FireWood_Uotori, 
Firone_0018_DemoCover_A_02, 
FldObj_AkkareCannon_A_01, 
FldObj_AkkareCave_A_01, 
FldObj_AkkareCave_A_01_Far, 
FldObj_AkkareFortBridge_A_01, 
FldObj_AkkareFortBridge_A_01_Far, 
FldObj_AkkareFortBridge_A_02, 
FldObj_AkkareFortBridge_A_02_Far, 
FldObj_AkkareFortFlowerbed_A_01, 
FldObj_AkkareFortParts_A_01, 
FldObj_AkkareFortParts_A_01_Far, 
FldObj_AkkareFortParts_A_02, 
FldObj_AkkareFortParts_A_02_Far, 
FldObj_AkkareFortParts_A_03, 
FldObj_AkkareFortParts_A_03_Far, 
FldObj_AkkareFortParts_A_04, 
FldObj_AkkareFortParts_A_04_Far, 
FldObj_AkkareFortParts_A_05, 
FldObj_AkkareFortParts_A_05_Far, 
FldObj_AkkareFortParts_A_06, 
FldObj_AkkareFortParts_A_06_Far, 
FldObj_AkkareFortParts_A_07, 
FldObj_AkkareFortParts_A_08, 
FldObj_AkkareFortParts_A_08_Far, 
FldObj_AkkareFortStairs_A_02, 
FldObj_AkkareFortStairs_A_02_Far, 
FldObj_AkkareFortTop_A_01, 
FldObj_AkkareFortTop_A_02, 
FldObj_AkkareFortTop_A_03, 
FldObj_AkkareFortTop_A_04, 
FldObj_AkkareFortTop_A_05, 
FldObj_AkkareFortTop_A_06, 
FldObj_AkkareFortTop_A_07, 
FldObj_AkkareFortTop_A_08, 
FldObj_AkkareFortTop_A_09, 
FldObj_AkkareFortTop_A_10, 
FldObj_AkkareFortTop_A_11, 
FldObj_AkkareFortTop_A_12, 
FldObj_AkkareFort_A_01, 
FldObj_AkkareFort_A_01_Far, 
FldObj_AkkareFort_A_02, 
FldObj_AkkareFort_A_02_Far, 
FldObj_AkkareFort_StonePavement_A_01, 
FldObj_AkkareFort_Table_A_01, 
FldObj_AkkareFort_Table_A_01_Far, 
FldObj_AkkareFort_Wall_A_02, 
FldObj_AkkareFort_Wall_A_02_Far, 
FldObj_AkkarePlantSet_A_01, 
FldObj_AkkarePlant_A_01, 
FldObj_AmosStatue_A_02, 
FldObj_AmosStatue_A_03, 
FldObj_AncientDebris_A_01, 
FldObj_AncientDebris_A_02, 
FldObj_AncientDebris_B_01, 
FldObj_AncientDebris_B_02, 
FldObj_AncientFloor_A_01, 
FldObj_AncientFloor_B_01, 
FldObj_AncientLakeEntrance_A_01, 
FldObj_AncientLakeEntrance_A_01_Far, 
FldObj_AncientLakeEntrance_A_02, 
FldObj_AncientLakeEntrance_A_02_Far, 
FldObj_AncientLake_A_01, 
FldObj_AncientLake_A_01_Far, 
FldObj_AncientLake_A_02, 
FldObj_AncientLake_A_02_Far, 
FldObj_AncientPillarStage_A_01, 
FldObj_AncientPillarStage_A_01_Far, 
FldObj_AncientPillarStage_A_02, 
FldObj_AncientPillarStage_A_02_Far, 
FldObj_AncientPillarStage_A_03, 
FldObj_AncientPillarStage_A_03_Far, 
FldObj_AncientPillarStage_B_02, 
FldObj_AncientPillarStage_B_02_Far, 
FldObj_AncientPillarSwitch_A_01, 
FldObj_AncientPillar_A_01, 
FldObj_AncientPillar_A_02, 
FldObj_AncientPillar_A_03, 
FldObj_AncientPillar_A_04, 
FldObj_AncientPillar_C_02, 
FldObj_AncientPillar_C_04, 
FldObj_AncientReactorCoverAkkare_A_01, 
FldObj_AncientReactorCoverAkkare_A_01_Far, 
FldObj_AncientSteps_A_01, 
FldObj_AncientStoneTower_A_01, 
FldObj_AncientStoneTower_A_02, 
FldObj_ArtifactZoraCandlestick_A_01, 
FldObj_ArtifactZoraPillar_A_01, 
FldObj_AssassinDoor_A_01, 
FldObj_AssassinDoor_A_03, 
FldObj_Assassin_Map_A_01, 
FldObj_AssemblyTable_A_01, 
FldObj_AttentionPoster_A_01, 
FldObj_BaggageCover_A_01, 
FldObj_BaggageCover_A_02, 
FldObj_Baggage_A_01, 
FldObj_Baggage_A_02, 
FldObj_Baggage_A_03, 
FldObj_BalloonEnvelopeBase_A_01, 
FldObj_BalloonEnvelopeBase_Cloth_A_01, 
FldObj_BalloonEnvelopeChain_01, 
FldObj_BalloonEnvelopeChain_A_02, 
FldObj_BalloonEnvelopeChain_A_03, 
FldObj_BalloonEnvelope_Cloth_A_01, 
FldObj_BankingFlatCliffWhite_A_01, 
FldObj_BankingFlat_A_01, 
FldObj_BankingFlat_A_02, 
FldObj_BankingFlat_A_03, 
FldObj_BankingFlat_A_05, 
FldObj_BankingFlat_A_06, 
FldObj_BankingFlat_A_07, 
FldObj_BankingFlat_A_07_Far, 
FldObj_BankingFlat_A_08, 
FldObj_BankingFlat_B_01, 
FldObj_BankingFlat_B_02, 
FldObj_BankingFlat_B_03, 
FldObj_BankingFlat_B_08, 
FldObj_Banking_A_01, 
FldObj_BirdNest_A_01, 
FldObj_Bog_A_01, 
FldObj_BokoFortress_A_01, 
FldObj_BokoFortress_A_01_Far, 
FldObj_BoneGiant_BackBone_A_01, 
FldObj_BoneGiant_BackBone_A_01_Far, 
FldObj_BoneGiant_BackBone_A_02, 
FldObj_BoneGiant_Rib_A_01, 
FldObj_BoneGiant_Rib_A_02, 
FldObj_BoneGiant_Rib_A_02_Far, 
FldObj_BoneGiant_Rib_A_03, 
FldObj_BoneGiant_Rib_A_03_Far, 
FldObj_BoneSmall_Bone_A_01, 
FldObj_BoneWhale_A_01, 
FldObj_BoneWhale_A_01_Far, 
FldObj_BoneWhale_A_03, 
FldObj_BoneWhale_A_03_Far, 
FldObj_BoneWhale_A_04, 
FldObj_BoneWhale_A_04_Far, 
FldObj_BridgeAkkare_A_01, 
FldObj_BridgeAkkare_A_01_Far, 
FldObj_BridgeGerdoQuarry_A_01, 
FldObj_BridgeGerdoQuarry_A_02, 
FldObj_BridgeGerudoEntrance_A_01, 
FldObj_BridgeGerudoEntrance_A_01_Far, 
FldObj_BridgeGerudoEntrance_A_02, 
FldObj_BridgeGerudoEntrance_A_02_Far, 
FldObj_BridgeHutagoHatagoFront_A_01, 
FldObj_BridgeHutagoHatagoFront_A_01_Far, 
FldObj_BridgeHutagoHatagoFront_A_02, 
FldObj_BridgeHutagoHatagoFront_A_02_Far, 
FldObj_BridgeHyruleStone_A_01, 
FldObj_BridgeHyruleStone_A_01_Far, 
FldObj_BridgeLog_A_01, 
FldObj_BridgeLog_A_01_Far, 
FldObj_BridgeNorthWest_A_01, 
FldObj_BridgeNorthWest_A_01_Far, 
FldObj_BridgeRockWhite_A_01, 
FldObj_BridgeRockWhite_A_01_Far, 
FldObj_BridgeSheikerOutskirts_A_01, 
FldObj_BridgeSheikerOutskirts_A_01_Far, 
FldObj_BridgeSouthFalls_A_01, 
FldObj_BridgeSouthFalls_A_01_Far, 
FldObj_BridgeStoneRuin_A_01, 
FldObj_BridgeStoneRuin_A_01_Far, 
FldObj_BridgeStoneSeaSide_A_01, 
FldObj_BridgeStoneSeaSide_A_01_Far, 
FldObj_BridgeStone_A_01, 
FldObj_BridgeStone_A_01_Far, 
FldObj_BridgeWoodAndStone_A_01, 
FldObj_BridgeWoodAndStone_A_01_Far, 
FldObj_BridgeWoodForest_A_01, 
FldObj_BridgeWoodForest_A_01_Far, 
FldObj_BridgeWoodForest_B_01, 
FldObj_BridgeWoodGashamahi_A_01, 
FldObj_BridgeWoodGashamahi_A_01_Far, 
FldObj_BridgeWoodGashamahi_A_02, 
FldObj_BridgeWoodGashamahi_A_02_Far, 
FldObj_BridgeWoodLarge_A_01, 
FldObj_BridgeWoodLarge_A_01_Far, 
FldObj_BridgeWoodLarge_A_02, 
FldObj_BridgeWoodLarge_A_02_Far, 
FldObj_BridgeWoodLarge_A_05, 
FldObj_BridgeWoodLarge_A_05_Far, 
FldObj_BridgeWoodLattice_A_01, 
FldObj_BridgeWoodLattice_A_01_Far, 
FldObj_BridgeWoodSmall_A_01, 
FldObj_BridgeWoodSmall_A_02, 
FldObj_BridgeWoodSmall_A_03, 
FldObj_BridgeWoodThin_A_01, 
FldObj_BridgeWoodThin_A_01_Far, 
FldObj_BridgeWoodThin_A_04, 
FldObj_BridgeWoodThin_A_04_Far, 
FldObj_BridgeWoodWest_A_01, 
FldObj_BridgeWoodWest_A_01_Far, 
FldObj_BridgeZoraStonePillar_B_01, 
FldObj_BridgeZoraStonePillar_B_01_Far, 
FldObj_BridgeZoraStone_A_01, 
FldObj_BridgeZoraStone_A_01_Far, 
FldObj_BridgeZoraStone_B_01, 
FldObj_BridgeZoraStone_B_02, 
FldObj_BridgeZoraWoodBase_A_01, 
FldObj_BridgeZoraWoodScaffold_A_01, 
FldObj_BridgeZoraWoodScaffold_A_02, 
FldObj_BridgeZoraWoodScaffold_A_03, 
FldObj_BridgeZoraWoodThin_A_01, 
FldObj_BridgeZoraWoodThin_A_02, 
FldObj_BridgeZoraWoodThin_A_03, 
FldObj_BrokenBridgeBoard_A_01, 
FldObj_BrokenBridgeBoard_A_02, 
FldObj_BrokenBridgeBoard_A_03, 
FldObj_BrokenBridgeBoard_A_04, 
FldObj_BuildingZoraWallStone_A_01, 
FldObj_BuildingZoraWallStone_A_01_Far, 
FldObj_BuildingZoraWallStone_A_01_Hole_01a, 
FldObj_BuildingZoraWallStone_A_01_Hole_01a_Far, 
FldObj_BuildingZoraWallStone_A_01_Hole_01b, 
FldObj_BuildingZoraWallStone_A_01_Hole_01b_Far, 
FldObj_CannonBellows_A_01, 
FldObj_CannonCover_A_01, 
FldObj_CannonCover_A_02, 
FldObj_CannonDoor_A_01, 
FldObj_CannonLantern_A_01, 
FldObj_CannonLauncher_A_01, 
FldObj_CannonPointLight_A_01, 
FldObj_CannonSpotlight_A_01, 
FldObj_CannonSpotlight_B_01, 
FldObj_CannonTerminalPedestal_A_01, 
FldObj_CannonTerminal_A_01, 
FldObj_CannonTerminal_B_01, 
FldObj_Cannon_A_01, 
FldObj_CaveEntrance_A_M, 
FldObj_CaveGroundSandPile_A_01, 
FldObj_Cenotaph_A_01, 
FldObj_ChainEyeBolt_A_01, 
FldObj_Chain_A, 
FldObj_Chain_A_02, 
FldObj_Chain_A_03, 
FldObj_Chain_A_04, 
FldObj_Chain_KorokPlug_B, 
FldObj_CheckPointGate, 
FldObj_CherryBlossomMap_A_01, 
FldObj_CircuitCheckPoint_A_01, 
FldObj_CircuitCurveStand_A_01, 
FldObj_CircuitCurveStand_A_01_Far, 
FldObj_CircuitStartPoint_A_01, 
FldObj_CircuitStartPoint_A_01_Far, 
FldObj_ClapperPillar_A_01, 
FldObj_CliffAkkareEnd_A_01, 
FldObj_CliffAkkareEnd_A_01_Far, 
FldObj_CliffAkkareEnd_A_02, 
FldObj_CliffAkkareEnd_A_02_Far, 
FldObj_CliffAkkareEnd_B_01, 
FldObj_CliffAkkareEnd_B_01_Far, 
FldObj_CliffAkkareEnd_B_02, 
FldObj_CliffAkkareEnd_B_02_Far, 
FldObj_CliffAkkare_A_02, 
FldObj_CliffAkkare_A_02_Far, 
FldObj_CliffAkkare_A_05, 
FldObj_CliffAkkare_A_05_Far, 
FldObj_CliffAkkare_A_06, 
FldObj_CliffAkkare_A_06_Far, 
FldObj_CliffAkkare_A_07, 
FldObj_CliffAkkare_A_07_Far, 
FldObj_CliffAkkare_A_08, 
FldObj_CliffAkkare_A_08_Far, 
FldObj_CliffAkkare_A_10, 
FldObj_CliffAkkare_A_10_Far, 
FldObj_CliffAkkare_A_11, 
FldObj_CliffAkkare_A_11_Far, 
FldObj_CliffAkkare_A_12, 
FldObj_CliffAkkare_A_12_Far, 
FldObj_CliffAkkare_A_15, 
FldObj_CliffAkkare_A_15_Far, 
FldObj_CliffAkkare_B_01, 
FldObj_CliffAkkare_B_01_Far, 
FldObj_CliffAkkare_B_03, 
FldObj_CliffAkkare_B_03_Far, 
FldObj_CliffCheeseRock_A_01, 
FldObj_CliffCheeseRock_A_01_Far, 
FldObj_CliffCheeseStone_A_01, 
FldObj_CliffCheeseStone_A_02, 
FldObj_CliffCheeseStone_A_02_Far, 
FldObj_CliffCheeseStone_A_03, 
FldObj_CliffCheeseWall_A_01, 
FldObj_CliffCheeseWall_A_01_Far, 
FldObj_CliffCheeseWall_A_02, 
FldObj_CliffDeathMtFloorCover_A_01, 
FldObj_CliffDeathMtFloorCover_A_02, 
FldObj_CliffDeathMt_B_15, 
FldObj_CliffDeathMt_B_16, 
FldObj_CliffDeathMt_B_16_Far, 
FldObj_CliffDeathMt_C_01, 
FldObj_CliffDeathMt_C_01_Far, 
FldObj_CliffDeathMt_C_04, 
FldObj_CliffDeathMt_C_04_Far, 
FldObj_CliffDeathMt_C_05, 
FldObj_CliffDeathMt_C_05_Far, 
FldObj_CliffDeathMt_C_08, 
FldObj_CliffDeathMt_C_08_Far, 
FldObj_CliffDeathMt_C_09, 
FldObj_CliffDeathMt_C_09_Far, 
FldObj_CliffDeathMt_C_13, 
FldObj_CliffDeathMt_C_13_Far, 
FldObj_CliffDeathMt_CaveHole_A_0028, 
FldObj_CliffDeathMt_CaveHole_A_0028_Far, 
FldObj_CliffDeathMt_CaveHole_A_0029, 
FldObj_CliffDeathMt_CaveHole_A_0029_Far, 
FldObj_CliffDeathMt_CaveHole_A_01, 
FldObj_CliffDeathMt_CaveHole_A_01_Far, 
FldObj_CliffDeathMt_CaveHole_A_02, 
FldObj_CliffDeathMt_CaveHole_A_02_Far, 
FldObj_CliffDeathMt_CaveHole_A_03, 
FldObj_CliffDeathMt_CaveHole_A_03_Far, 
FldObj_CliffDeathMt_D_04, 
FldObj_CliffDeathMt_D_04_Far, 
FldObj_CliffDeathMt_D_06, 
FldObj_CliffDeathMt_D_06_Far, 
FldObj_CliffDeathMt_D_07, 
FldObj_CliffDeathMt_D_07_Far, 
FldObj_CliffDeathMt_D_08, 
